"genes","logFC","logCPM","PValue","FDR"
"CPSF2",-0.473206215294483,5.82572963450622,2.33817517827549e-07,1.29089085350844e-06
"KLF2",1.2758926470215,5.24569964820979,2.33970379488526e-07,1.29096268562976e-06
"ST3GAL3",-0.644262157542318,5.88462402216394,2.34486304124939e-07,1.2926977010365e-06
"TPP1",0.480312580228849,5.55177282915082,2.3456490621126e-07,1.2926977010365e-06
"UBA5",-0.392670036027438,4.95372146343306,2.34778054550797e-07,1.29310037085824e-06
"CDK2AP2",0.804966299826399,3.8016141063904,2.38019611258966e-07,1.31017235034676e-06
"KIAA2026",-0.530774461057248,5.34161923369575,2.38329473465216e-07,1.31109616779345e-06
"DNAJC11",-0.437184017040798,5.36818366103743,2.39300517146495e-07,1.31551199887649e-06
"EMP2",0.661203810613924,4.67062550814549,2.39417198365562e-07,1.31551199887649e-06
"TAPT1",-0.57325033543617,5.98245838514034,2.4436295001375e-07,1.3418883947513e-06
"SOX18",1.07713500450119,3.66640670679512,2.44659541964504e-07,1.34271833048415e-06
"SAR1B",-0.67265332291981,7.74314470966,2.45309865085318e-07,1.34548744183159e-06
"GSPT1",-0.462410744591525,7.51242305335999,2.47073569884752e-07,1.35435636793714e-06
"VAMP1",0.910665588030147,3.31579910114027,2.48184229541678e-07,1.35952494711448e-06
"CYR61",1.80121384332497,6.53345347142168,2.48311023814865e-07,1.35952494711448e-06
"RB1CC1",-0.650522839668308,6.82366902427141,2.49079061107235e-07,1.36292164379424e-06
"EMX2",1.31737859852846,1.64563547563741,2.51602678690976e-07,1.37591488566138e-06
"CYP1B1",1.90244990425314,3.19463529755588,2.534927129272e-07,1.38542997811189e-06
"C2orf69",-0.628994173056097,4.05959470144196,2.54499859376372e-07,1.39011136207295e-06
"CPNE8",1.15210063242163,2.53841715335103,2.56709230747673e-07,1.40135003490938e-06
"HLCS",-0.508370333737238,4.31621381965936,2.57055825850024e-07,1.40212313175367e-06
"LARS",-0.411087308453506,6.90608495426964,2.57154637857108e-07,1.40212313175367e-06
"PFKFB1",-1.08670953228284,5.37898271899242,2.57561014651991e-07,1.40300801827679e-06
"XK",-0.852814407511223,3.14921855589007,2.57620906833404e-07,1.40300801827679e-06
"METAP2",-0.401257030223968,6.43382454173802,2.59542194480296e-07,1.41263797007524e-06
"OTUD5",0.349159693021206,5.41891522411853,2.60107889155308e-07,1.41488268991906e-06
"PAFAH1B1",-0.373358248968128,7.6215809461184,2.60722533891303e-07,1.41739087770944e-06
"COA1",-0.441824765114561,5.1936170893419,2.63184801354048e-07,1.42993460935798e-06
"CEP63",-0.360667968749728,5.24738538432798,2.66097470906149e-07,1.44490926702039e-06
"FAM193B",0.641515679707764,5.59060308794709,2.66880447617846e-07,1.44830888416245e-06
"NTPCR",-0.51648048459925,5.37326470566347,2.73782399454172e-07,1.4848914978622e-06
"POLR2M",-0.475780129533595,5.46160670484018,2.74503514416914e-07,1.48792832741194e-06
"SLC39A13",0.46984987743833,5.02068294600311,2.75272695205842e-07,1.4912219773739e-06
"RAB23",0.890599260922356,3.18765126352789,2.76798429823967e-07,1.49860780393257e-06
"SP140L",0.766557841881822,2.79970075775234,2.76964247860207e-07,1.49862659554371e-06
"MIGA1",-0.474433626753493,4.49642153173365,2.78783966278567e-07,1.50758921658901e-06
"KLF5",1.37612527756718,4.66719818692446,2.80009558397529e-07,1.51333034752201e-06
"GBP3",1.14037910051232,2.04762299750662,2.81617831381056e-07,1.52113177383179e-06
"LDAH",0.993548583469891,0.92573474890818,2.82817495518577e-07,1.52624614189399e-06
"CLDN5",1.26539672288919,5.66134744216597,2.82936496323644e-07,1.52624614189399e-06
"PEX16",0.620169615074794,3.42674289755794,2.83163449886106e-07,1.52624614189399e-06
"CUL1",-0.400345513345677,6.8225117052978,2.83226047130799e-07,1.52624614189399e-06
"PPP1R14A",1.25819421979964,3.03981771424942,2.8450788235283e-07,1.53225919603207e-06
"SH3BP5",1.40307689899381,4.63125431999172,2.88463445088128e-07,1.55265659569009e-06
"GIT1",0.603657042091098,5.6234293596129,2.88637976566074e-07,1.55269065366051e-06
"TRIM3",0.406499970930193,4.1037413342513,2.89611167741567e-07,1.55701845627397e-06
"NFKB1",0.440073600040563,5.141444253239,2.92795910006544e-07,1.57322412413877e-06
"DNAJA3",-0.497022408405069,6.63752063319006,2.97392879718015e-07,1.59699457398313e-06
