"genes","logFC","logCPM","PValue","FDR"
"HAT1",0.0240050967790228,5.66341396062705,0.552876972391574,0.590626933473744
"ANGPTL2",0.0567309878432621,6.68397787107686,0.554157232199802,0.591926106275905
"AARSD1",0.0308465710039016,4.44137439085115,0.558051018633152,0.596016308342314
"ZNF197",0.0187711345780976,4.44641784447894,0.558287425859512,0.596136407416687
"CAPZB",-0.0173514221002049,7.62275642215454,0.558292627247022,0.596136407416687
"YY1AP1",0.0190659844862871,6.32263373704914,0.560315392605859,0.598227086415069
"HSPA12B",-0.0495441965404233,3.73329995277745,0.560434228228581,0.59828476474824
"SAYSD1",0.0256632201810416,2.83285089327095,0.560595635541492,0.59838787137876
"SNTB2",0.0484690433867039,5.00307253120187,0.561079686372975,0.598835308695679
"MYL9",-0.0818441954534525,6.65896787507891,0.561242583005924,0.598939917193952
"FRS2",-0.0260690571629742,4.24455216943487,0.561506570875996,0.59915237033364
"CXorf23",-0.0254835790547234,3.95955158137507,0.561589001260726,0.599171066879075
"SH2D3C",-0.049750489545211,3.96537848654855,0.561753485084639,0.599219002230146
"PSMA1",0.0218996297370184,6.17341248128875,0.561763757480196,0.599219002230146
"BCS1L",0.0212119004368169,4.53631050107859,0.563948506662996,0.601479915078697
"SAR1A",0.0194259512497871,6.36342708143537,0.564324983315389,0.601811913237564
"ZNF426",0.0285782171106927,3.29850695656736,0.565574932209892,0.603075222274404
"COX17",-0.0315013165431135,5.79536770962447,0.565691950364432,0.603130329615855
"ATP6AP1L",0.0329590954923101,2.40335738221396,0.567361767174106,0.604840798335162
"UBE2K",0.0170292060096855,5.89815312448616,0.568534015248089,0.606020495930151
"PRRC1",-0.0300790481988222,4.6121893937624,0.568974963184345,0.606420492455224
"DSEL",0.0705729235809118,2.04638596899077,0.569297261809236,0.606693953331917
"SLC25A37",0.031245611975288,5.88859289069415,0.569682207079713,0.60703410522369
"SIAH1",-0.0246215159739581,3.56101909027437,0.570072970787952,0.607380377809739
"DARS",-0.0159621302090468,6.26555622452391,0.570333624623889,0.607587961789165
"APLF",0.0305427661980533,1.97728280396767,0.571883390202699,0.609168656238301
"MEMO1",-0.0308194835283807,2.89634437403849,0.573265272443222,0.610570177676633
"SYT11",0.0467263303405704,2.91704828443782,0.574628937224514,0.611951975025322
"BMP6",-0.0522768397982108,2.34012081971618,0.575032275972442,0.612310870861877
"SRSF6",0.026918423855847,6.33695412124851,0.575301547808,0.61252694207793
"YIPF3",-0.0188288900848304,5.82360716137124,0.575758967241592,0.612943262208181
"PRDM16",0.0657431072892516,1.2138241832579,0.576171729994926,0.613311951058944
"SSBP2",0.0293566691753988,4.81862989494442,0.576573083409408,0.61366841150147
"APOL1",0.0663414989220082,3.69640218332709,0.578019718202473,0.615137193766086
"GPNMB",0.0683627086708821,4.95851947339282,0.578222553898829,0.61527716080431
"CCDC117",-0.023774551849259,4.93477638049986,0.578284546326313,0.61527716080431
"FOXJ3",0.0156616017984199,6.62537018280793,0.579010174624196,0.615978209283848
"DUSP7",0.0386146450335395,5.11165545428973,0.580006632030586,0.61696718371449
"FKBP1A",0.033318730524776,6.24329154157,0.581088621213493,0.618046901995824
"CCDC7",0.0329623241672298,2.01271285954565,0.581834934858484,0.618769387520584
"SOX18",0.0592200277035578,3.70708398571418,0.58203920992516,0.618915326208864
"ATP9A",-0.0509011037208584,6.12539769380077,0.583057557259063,0.619926780817601
"MIPOL1",-0.0298039095203716,2.36448715420786,0.583693360825202,0.620472601875548
"ZGRF1",-0.039527165585007,2.3011558069529,0.583739424172682,0.620472601875548
"PTPRS",0.0491904264263938,5.49699384366287,0.583772564975532,0.620472601875548
"MLXIPL",0.065636318865588,6.40541826435421,0.5838629696306,0.620497245298189
"CHST12",0.0294461378515681,4.00869604670435,0.585000070281316,0.621634125563121
"TOMM34",-0.0264864706607643,3.95563366829893,0.585645440378634,0.622248280402299
"BAG3",-0.0379297209519096,8.8951828634729,0.585818780025,0.622290607420421
"P3H3",0.066900459339638,2.32115547018868,0.585820103833112,0.622290607420421
"PDXK",0.0475455012308567,5.11934566942562,0.586542430380386,0.622986212730565
"CSF1R",-0.0788263842739619,3.3964885513589,0.587162945157411,0.623573532759786
"ZNF641",0.0253360916163147,5.40174672231985,0.587533160194292,0.623894927154436
"SHOC2",0.0177783007873135,5.41095894474716,0.587721873830958,0.6240235354651
"TCP1",-0.0145224549275826,7.28581572283213,0.5898571904586,0.626150173479101
"PPP6C",-0.0262278770318554,6.94951294553904,0.589860460250706,0.626150173479101
"DCAF1",-0.0196362575227264,5.8437445769981,0.590678178764057,0.626946104193516
"HCFC1",-0.0191962807285826,6.34793110532793,0.59123230701999,0.627462109232183
"MLH3",-0.0188747481792446,4.6010291235099,0.591891850975115,0.628089858184997
"LMAN1",-0.0183063383132191,6.36479309315809,0.592391200583428,0.628547491101796
"INTS13",-0.0183097827091476,4.41526118190809,0.592688113722473,0.628750883338388
"CDKN1B",0.0197484398424216,6.16134719659252,0.592719118926514,0.628750883338388
"GIPC1",0.0249553436057647,5.51991767372702,0.593089379078531,0.629022681495505
"LARP1",-0.016910650570112,7.72276318944874,0.593114068901664,0.629022681495505
"DDX59",0.0247478612233308,4.90692777876304,0.593203679566535,0.629022681495505
"KIF1C",-0.0369318425196948,10.3710437564486,0.593247910854714,0.629022681495505
"NFE2L1",-0.0305674532528445,10.9162110067266,0.593438033963318,0.629152003160146
"PPM1A",-0.0237380459654279,7.47709588039948,0.593794135901485,0.629457242593776
"SLC35A3",0.0269439864208097,3.69134984934082,0.593985044423204,0.629587317151292
"RPF2",0.019333063871507,5.07332272437979,0.59484202566177,0.630423276565304
"ADPRHL1",0.0567412175011711,9.29738232529109,0.595557491711389,0.631109081160353
"MFAP3",-0.024823493621355,3.89087543486046,0.597082034509619,0.632652004196315
"ST6GALNAC4",0.04437586827467,4.20187274689592,0.597257084465309,0.632764850992685
"KEAP1",0.0261471682200541,7.45448952525556,0.59767093150491,0.633130636759447
"SENP7",-0.0271103870479844,4.51427308494531,0.598625928279635,0.634069528852474
"FCF1",0.0168117515745341,4.40348449720964,0.598927581346295,0.634316257848514
"NUP58",-0.0162335103618667,5.53111811525623,0.599160528841218,0.634490173423573
"PHACTR1",-0.0574007670873871,1.18680186924754,0.600197830286485,0.635515734270996
"FDPS",-0.0196187845798781,4.53064397566522,0.601940399564321,0.637287742674417
"GGA2",-0.0167369394644086,6.29070677590552,0.602330947824051,0.63762809396374
"RRNAD1",-0.0184841792637343,4.39696384648776,0.603084116199871,0.638352193170623
"CCDC88C",0.0579776840948867,2.81018016083627,0.60465892556669,0.639945716797307
"NFATC1",-0.0284777609865508,5.93797456420314,0.605124796695895,0.640329299670131
"CHD9",0.0259826285933767,6.20346355804815,0.605187094073437,0.640329299670131
"ARL5B",-0.0403488028566738,3.99392658303814,0.60522945938922,0.640329299670131
"TNFAIP3",-0.0504071651191072,3.98219627284108,0.606162111436512,0.641242545343851
"TFG",0.0139118870052658,5.94178206820143,0.606298133936661,0.641312945384361
