"genes","logFC","logCPM","PValue","FDR"
"NOP56",-1.08692122209235,5.82567128231889,2.11847345546588e-25,1.34866403223486e-23
"CLMP",2.85247900667094,2.89533394200618,2.18153734530658e-25,1.37922129971066e-23
"ATP2B4",1.57632348702171,5.966886732549,2.19663493975808e-25,1.37922129971066e-23
"CLIC4",2.02494124085583,6.2122723446073,2.21129620146439e-25,1.37922129971066e-23
"CAV2",1.96965123121778,4.72691540477576,2.24614724233681e-25,1.39155605328934e-23
"TRAM1",1.19920399779867,5.14954468194249,2.35264036921533e-25,1.43911733498764e-23
"UBTD2",1.25032965473315,3.72955842658122,2.35409725471925e-25,1.43911733498764e-23
"SNRNP70",-1.22406386091527,7.92823556562504,2.61836726753573e-25,1.59014133201463e-23
"STMN1",2.03800338853569,3.91565476592262,3.20954883047986e-25,1.93642779438952e-23
"PDZD2",1.89374520106684,4.22874343624376,3.31657416043966e-25,1.98800623863757e-23
"TAF3",-1.27070627414421,4.55801888881981,3.41299137503809e-25,2.03260150857913e-23
"SAFB2",-1.08685116424205,5.91477045239216,3.73458625341975e-25,2.20986959649472e-23
"NTRK2",3.78493689561255,4.02806985957512,4.73305548544097e-25,2.78285574433794e-23
"SPPL2B",-1.56966833501499,5.39969569831241,4.86117419770324e-25,2.84009487462017e-23
"BMS1",-0.899810191187527,5.9689806879356,5.20806108260305e-25,3.01216517662947e-23
"DOCK2",2.81690664389858,2.0246220679391,5.2209557822632e-25,3.01216517662947e-23
"CD37",2.58872544959524,1.41477386341036,5.61075269584525e-25,3.21694771027003e-23
"EIF2B5",-0.728016823999712,6.17860666892355,5.83619496709995e-25,3.32555035440121e-23
"BTN3A1",2.03237395154754,3.46759824129777,6.13857286416665e-25,3.47639055884186e-23
"UBAC1",-1.25490210901846,7.86278296340556,6.69469729538537e-25,3.76821650815258e-23
"CTSC",2.29164055986018,4.01691618873334,7.20493060278653e-25,4.03083117541348e-23
"SYMPK",-0.986757265243025,6.28731464283106,8.22196215537618e-25,4.57210437688419e-23
"CREBL2",1.14368122276909,4.12940183169448,8.44886168113262e-25,4.67014623823564e-23
"KDM7A",-1.43690795040564,6.40843678730681,9.60718787910874e-25,5.27880662571743e-23
"FAM172A",1.27327009740912,2.97281715084879,1.06942265464582e-24,5.8413257544589e-23
"KDM1A",-0.638393399738898,5.93257024221807,1.43444354516163e-24,7.78902845022763e-23
"IP6K3",-2.09210550380226,8.0590546180379,1.48368689369128e-24,8.00930626647028e-23
"PEG3",2.09398620386698,2.3046521779515,1.49621969815412e-24,8.03000234515158e-23
"ABR",1.39921298163521,5.2042229804023,1.61242315183073e-24,8.60362896794765e-23
"ABCF2",-1.18279593577252,6.50822779887926,1.66794165966552e-24,8.84871808067382e-23
"CCND2",2.59904054983117,3.57169202303394,1.97199368952028e-24,1.04019849988352e-22
"C5orf15",0.938712987479583,4.34775952690784,2.37994451254444e-24,1.24825385200555e-22
"AKNA",2.01703893591518,3.18832122213916,2.82547010877918e-24,1.47355449571416e-22
"CNN3",2.24390931536906,5.0425687031758,3.44194983166394e-24,1.78497971326347e-22
"PLAC9",2.7074998266437,3.26871168462371,3.7416415595439e-24,1.92955828134915e-22
"PSPC1",-0.809865467196066,5.09485177347088,3.99538416700424e-24,2.04896618031201e-22
"GNB4",1.92582545511936,2.99693227334203,4.64905086950583e-24,2.37101594344797e-22
