"genes","logFC","logCPM","PValue","FDR"
"MIGA2",-0.110746798698796,4.69342242378549,0.0452348061380655,0.0586628962433946
"SNX6",0.0698773795981726,5.18376768218278,0.0452720165513532,0.0587029055745949
"PUS10",-0.135692461943265,1.99481092570722,0.0453179150735766,0.058754167702835
"JAKMIP3",-0.179843116994683,2.06419645188764,0.0453394475487278,0.0587738295635874
"CPSF2",-0.088878621133014,5.8257003316787,0.0458297122793456,0.0594010213494298
"BCLAF1",0.0920235943123935,6.64414904559322,0.0459373567352468,0.0595321830721695
"TRIM55",-0.208331933887033,5.18234179969776,0.0461205100241705,0.0597611493589441
"MX2",0.203772394001791,2.66007322743749,0.0462047867673457,0.0598619490034201
"SELENOF",0.0867446135526153,5.05623963112137,0.0463962934962311,0.0601016257737453
"PLIN1",0.388477148438558,5.28499471049356,0.0467839823943402,0.0605953334477556
"KANSL2",0.109660826645795,5.43794462892318,0.0469238975746558,0.0607680272883905
"ME1",-0.124412324116569,5.65285067580325,0.0469356416917551,0.0607747101215587
"IDH3A",-0.125726474531768,5.81319815814646,0.0469499949338797,0.0607847690371168
"TRO",-0.266828296670585,4.75368968159041,0.0470244199693592,0.0608725873982829
"RPL30",0.13030588192621,8.47069595853531,0.0470846812625186,0.0609406107319256
"DMPK",-0.177905084001025,7.97082702851537,0.0470901718503765,0.0609406107319256
"PPP1R13L",0.148438834068827,2.64960943094097,0.047108243824894,0.06095545258587
"SRP54",-0.0636614664797565,5.26755512812028,0.047126870755676,0.0609710082614779
"RNF14",-0.0855930396608686,5.52251146649494,0.0472463461634535,0.0611170153355996
"CLPB",-0.113241964186752,3.79847107810251,0.0473451311789447,0.0612362205286309
"JMJD8",0.11463683965538,3.71539152025951,0.0475937478713722,0.061549157551224
"PSMB6",-0.109107076445277,6.80659485327016,0.0476709602661268,0.0616403745926063
"SNX13",-0.078497599622508,5.8290786159996,0.0479286907723327,0.0619649502128016
"SON",0.0718636613504445,7.91865734809182,0.0479774249704916,0.0620192703966682
"MRPS2",-0.0903943951279793,4.96164556269539,0.0482459957469712,0.062357713069209
"MAGOH",0.099450972878336,3.46276327813336,0.0483063321978364,0.0624269568134156
"MED16",0.10487664370063,5.54187247278724,0.0483952134354028,0.0625330648407339
"NECTIN3",0.140828529535239,1.94712786691819,0.0484290159912104,0.0625635488347707
"INSIG1",0.144998111979844,3.63259685618634,0.0484323605214247,0.0625635488347707
"KANSL1",0.0856843932740351,5.78398102593928,0.048916722704953,0.0631733248685947
"EIF2AK1",-0.0651947317316876,6.04724669129889,0.0489180940483929,0.0631733248685947
"TPD52L1",-0.159705315171896,6.18768545503485,0.0489424780607418,0.0631959735597577
"CTSO",-0.152227427643553,3.29604947397326,0.0489736401662425,0.0632273667656762
"SHPRH",-0.123002306441188,4.4069482657032,0.0491267979323487,0.0634162315359406
"LMNA",0.102324070194797,7.83622374509074,0.0491928513877206,0.0634926190100739
"RETSAT",0.190437220800354,6.64271303476419,0.0492976771184077,0.06361902103733
"MTMR10",0.0803113556986329,6.03040153309204,0.0495348914036779,0.0639114661809674
"TRAF1",0.164980725622325,2.82711211374485,0.0495381367701031,0.0639114661809674
"ZNF22",0.123952202329815,3.37092401004005,0.0498134744584569,0.0642577113926797
"DAP",0.162613532171405,3.5318147975335,0.0500149850857642,0.0645086387210689
"HDAC8",0.0952339823628813,3.22604414676233,0.0501163567859335,0.0646303561736451
