"genes","logFC","logCPM","PValue","FDR"
"DCUN1D1",0.16164322523268,5.70462603201685,0.0265143730956314,0.0520089626106615
"TEAD2",0.301459110091007,3.55830761041881,0.0265664249267572,0.0520999933076048
"LSM7",0.204297394554091,3.70747688916815,0.0266025685398824,0.0521597940084228
"SLC16A5",-0.289308247110724,3.10453507027377,0.0266688106949524,0.052278571145701
"XK",-0.289796076670431,3.26366293188211,0.0266748134872196,0.0522792363695381
"MAGI3",0.205970091100323,2.76216238297982,0.0267064878871935,0.0523302037118836
"KMT5A",-0.166450640540167,4.67865110476022,0.0267168420705905,0.0523393822482218
"DNAJC18",-0.20989113580638,3.98974511836481,0.0267552373439711,0.0524034788716736
"ZNF250",-0.160542147946842,2.82164785260535,0.0267649095907204,0.0524113025948111
"ESYT2",0.16524565431197,7.09889651899323,0.0268109809358858,0.0524903849457395
"H2AFZ",0.171643135576367,5.38733457358024,0.0268384021537388,0.0525329283887114
"ACTN4",-0.291762323348261,6.83341591643944,0.0269669962314257,0.0527734454552238
"SPOCK1",0.332435092037584,4.99035328595799,0.0270921562572604,0.0530071416724822
"RAB11B",0.145512673054862,6.26139205744783,0.0271508642631572,0.0531107497379115
"EIF3H",-0.106731855233842,7.45396124123778,0.0271908907576763,0.0531777780898539
"NDUFS5",-0.213280553265047,7.37525128093188,0.027226375279596,0.0532358970993329
"RFC1",0.129471868822773,4.91520233038212,0.027245642930118,0.0532622892604658
"SLC25A26",-0.128270675433294,4.76471342385868,0.0272555941237342,0.0532704614347217
"ENY2",-0.114056552433036,5.55754713274267,0.0273098387289018,0.0533651823256759
"ZC3H14",0.103235880416386,5.01341835689015,0.0273695121829267,0.0534704691980098
"KAZALD1",-0.491470247490849,3.18253897454606,0.0274361740041624,0.0535893614541732
"ACD",0.192697148359655,2.98810044830983,0.0275265784306384,0.0537528568461793
"TRIM72",-0.291617326219188,7.95703159899063,0.0275315249884883,0.0537528568461793
"LRRK2",-0.341441945356172,4.78061622809096,0.0275705181152639,0.053817604720237
"TCHP",-0.154697864340688,4.03236353214877,0.0276150911477039,0.0538932148804344
"SSC5D",-0.482212252097312,3.09590223458671,0.0276499405680631,0.0539498206264618
"PPOX",-0.222583625874965,2.88548027686874,0.0276691385495072,0.0539758702346791
"ICA1",0.350379516208381,2.07280104567161,0.0276784848105998,0.0539826945460907
"YY1AP1",-0.114250231244414,6.32263058221696,0.0276955122789505,0.0540044938417812
"KIAA1328",-0.175518389845929,2.93225232178876,0.0277542828512848,0.0541076631468237
"AFG3L2",-0.173188316962403,7.09104790372802,0.0278335807466232,0.0542507989594762
"PPP1R11",0.119928619040377,5.0888881026415,0.0278737862525614,0.0543176949329522
"SENP7",-0.181422975883098,4.51427464189512,0.0278996552073541,0.0543566309031418
"IGFBP4",0.417990183965903,6.84002329062921,0.0279771125172886,0.0544960383302577
"PTGES2",-0.217740298441163,6.55311826705552,0.0280797149435777,0.0546843562540434
"KDELC2",-0.287544269221318,3.54043296590443,0.028116709244399,0.0547448519373649
"TET2",-0.201962335982642,4.69457447339957,0.0282573379355314,0.0550070616792262
"COMMD10",-0.165373865818097,3.44908569438658,0.0282665541556954,0.055013401098719
"MYLIP",-0.186439468049254,5.08933767395928,0.0285484156201984,0.0555502581344966
"PPP1R14B",0.227291414975506,5.98692277677477,0.0286973861618329,0.0558283607291632
"PPIC",-0.215349691146796,3.98320940635755,0.0287187798491743,0.0558582083412828
"BAP1",-0.0894354656890859,6.49751680338891,0.0287547628406349,0.0559164136890459
"BAG5",0.123295880328878,5.03525921295982,0.0287836446119694,0.055960788418932
"RASSF9",-0.358083122941985,2.21579247210418,0.0288006221866134,0.055982005349469
"PARM1",-0.304654148757372,5.13407244363614,0.0288312415085339,0.0560297242874266
"WASHC2C",0.141708310891326,4.80965078836597,0.0288511822914693,0.0560459916287998
"GTF2IRD2",-0.297309370218831,2.76517506536761,0.0288517551966262,0.0560459916287998
"CTSC",0.388465985763881,3.98797216337154,0.0289180161692447,0.0561628881250364
"SMG7",-0.102045844850495,6.01656971468462,0.0289994919070059,0.0563092784588918
"ASS1",0.326291955800371,5.66393666537345,0.0290464550000639,0.0563886069622691
"SLC30A4",0.232723176339087,2.10521376821773,0.0290595512813772,0.0564021694445738
"MSL1",0.101810070315975,6.6325324585972,0.0290843247232184,0.0564383858566384
"ALPK3",-0.345725754117609,9.99235446181454,0.0292698852479618,0.0567865302067961
"STARD7",-0.163841763522942,8.21163404877786,0.0293394229170103,0.0569094795013495
"IER5",0.344132545404793,5.9386517150292,0.0295652987842979,0.0573355615709778
"MOCS1",0.180140076280733,5.4662588820581,0.0295947678685433,0.057380655785449
"FAM166B",-0.645065332673278,6.01736878897489,0.029627875010719,0.0574223383497542
"FAM212B",0.27391489843308,4.41405566729116,0.0296287073513031,0.0574223383497542
"TRAPPC10",0.160476242007344,4.59002562092517,0.0296472710401978,0.0574462550319198
"CLIC1",0.390241031956252,4.75744187023495,0.0297163755645833,0.0575680719489335
"PXDC1",0.344320892424326,4.06387623186875,0.0297340046742001,0.0575901378824048
"HMGB2",-0.239926250512871,5.16134812061089,0.029745586739874,0.0576004848323425
"SNX8",0.187788634015957,4.19273319860008,0.0297574258412595,0.0576113250714486
"XYLT2",-0.208729543342359,3.53620262666631,0.0298062725704417,0.057693793687932
"CHST3",0.299500187106101,5.5639368849071,0.0298791016381939,0.0578226388306432
"SOCS6",-0.17995145209874,5.18609937183647,0.029927820654024,0.0578956723162892
"CAT",0.201091512807587,6.88502427143764,0.0299293844971652,0.0578956723162892
"RRAGA",-0.113782693730887,6.37464692057719,0.0299653356161964,0.0579508830804581
"CNOT6L",0.148525932061395,4.96693162982151,0.0299704816191211,0.0579508830804581
"CCPG1",0.168962386068338,5.76587605421343,0.0300323712310115,0.0580583913787366
"RPS6KA2",-0.181061444730845,5.69087079145411,0.0301100542400204,0.05819637996014
"SLC35B1",-0.141055405119916,5.63895359068122,0.0301749162186806,0.058309535611187
"ZNF585A",-0.148818899844642,3.29789441395403,0.0302106846615523,0.0583664357703619
"ARHGAP22",-0.361869391419427,1.79201208932215,0.0302478698244061,0.0584260486187682
"ADAM22",-0.405039337424753,2.16639823388809,0.0302854025463866,0.0584863077208567
"SCAF1",0.130691687106624,6.26868122312631,0.0303236186627793,0.0585478610910094
"RYR1",-0.333250669935552,11.9446133238622,0.0303303841195344,0.0585486775005064
"MYOM3",-0.40922094907364,9.55590820584336,0.0303809686223917,0.0586340625869324
"DENND4A",0.152653653753572,5.19252656522725,0.0304348640502664,0.0587258005953196
"CHIC1",-0.244170866488532,3.41769364307725,0.0304618447160561,0.0587577785409954
"POLR2B",-0.095971590761183,6.78743656972982,0.0304641672730153,0.0587577785409954
"HSD3B7",0.430256177476654,2.15037507433984,0.0304776463434481,0.0587605155792314
"ZXDC",-0.123498119012824,5.5623256719616,0.0304783174730105,0.0587605155792314
"COX7A2",-0.207704578824404,5.62145173713655,0.0305219882986756,0.0588248967897448
"HLA-DRB1",0.424665819669028,5.39563257945768,0.0305244562477389,0.0588248967897448
